date,time,priceEth,priceUsdt,open,close,high,low,buyEthCounter,sellEthCounter,buyEthAmount,sellEthAmount,buyUsdtCounter,sellUsdtCounter,buyUsdtAmount,sellUsdtAmount
2023-12-02,00:00:00,2088.715034294373382085889921908432,0.0004787632508892377908825353080042012,0.0004786844791919419610438102494577015,0.0004787632508892377908825353080042012,0.0004787640017538730324562344814330804,0.0004786804511673739004140663823187102,19,6,17.87348945199321,-3.953570702520454,6,19,8283.595748,37223.804219
2023-12-01,23:00:00,2089.048745838977406190538779983536,0.0004786867716666863194373958093711683,0.0004790525167076224823697051882109701,0.0004786867716666863194373958093711683,0.0004791097018493848145555168403085869,0.0004786815361879734483987857135766989,14,16,17.490740244541772,-83.9830045776352,16,14,175891.661046,36402.058956999994
2023-12-01,22:00:00,2087.447983851279804829157850185764,0.0004790538531911245854277190989253745,0.0004791086016910487774574659097249325,0.0004790538531911245854277190989253745,0.0004791282169815730509840011706899781,0.0004787093201503506610808950429302512,20,17,75.94185950752619,-85.61674637838227,17,20,179304.61892900002,158096.486656
2023-12-01,21:00:00,2087.209927166262118580540252236778,0.0004791084916684292902681656457380417,0.0004774353916570976136377997869335189,0.0004791084916684292902681656457380417,0.0004791225519558836471635547938200978,0.0004774353916570976136377997869335189,31,6,286.3315749663699,-7.1135384253171345,6,31,14902.267339999999,596804.699227
2023-12-01,20:00:00,2094.534225672484885327107707062672,0.0004774331150778562457510113137352497,0.0004772210216817308503844701907934514,0.0004774331150778562457510113137352497,0.0004774371598602407073955068835253022,0.0004771479027551343117694976870894452,11,10,40.27099318386577,-16.452983044729113,10,11,34581.500904,84121.72438700001
2023-12-01,19:00:00,2095.325743703857390292565631802397,0.0004772527627290656142697917702928012,0.0004753734614242861728181727296598913,0.0004772527627290656142697917702928012,0.0004772527627290656142697917702928012,0.0004753734614242861728181727296598913,14,3,252.89731035019008,-5.460657914238059,3,14,11504.12364,529360.787342
2023-12-01,18:00:00,2103.612555664048535340200189505985,0.0004753727093458659494538788879558339,0.0004812451339165677769815152734517757,0.0004753727093458659494538788879558339,0.0004812462686043184944156086051664942,0.0004753727093458659494538788879558339,10,18,12.15,-944.9718727142864,18,10,1980696.7774740001,25313.981700999997
2023-12-01,17:00:00,2077.913838199499536891210793471718,0.000481251908340190988784454340062237,0.0004805787035121249244339479702925198,0.000481251908340190988784454340062237,0.0004813101007199823987021837960663271,0.0004805787035121249244339479702925198,24,10,144.98194152809572,-25.36453767885235,10,24,52870.665622,300536.96847100015
2023-12-01,16:00:00,2080.817815517579104515922168622805,0.0004805802759581149064323942877382664,0.000479777206185989387116223789710486,0.0004805802759581149064323942877382664,0.0004805802759581149064323942877382664,0.000479777206185989387116223789710486,24,4,147.0663602670947,-0.8587149639503977,4,24,1793.472405,305356.22570300003
2023-12-01,15:00:00,2084.313071136694781578045281607195,0.0004797743745159372685567160945179913,0.000478257983743695968666013003096174,0.0004797743745159372685567160945179913,0.0004797791874813285659634676918067773,0.0004782514914326467873971049878240345,28,8,279.2745029407176,-3.387175921617663,8,28,7097.5438460000005,581274.7750210001
2023-12-01,14:00:00,2090.929840155726162548115321116224,0.0004782561235653526323781530467991836,0.000477568742786620241099777311513051,0.0004782561235653526323781530467991836,0.0004782569759334196681330023794522138,0.0004775531912198244238077961313313053,18,5,109.98087246198128,-3.2149515143796723,5,18,6751.6618149999995,229429.576138
2023-12-01,13:00:00,2093.956369912184640993224123677321,0.0004775648692441177895419550612780761,0.0004771856455911068587525109378408715,0.0004775648692441177895419550612780761,0.000477630390505896889769246452065173,0.0004771856455911068587525109378408715,16,6,62.81011724906407,-12.768017432993238,6,16,26815.720251000002,131168.207271
2023-12-01,12:00:00,2095.622594691532483803773421084781,0.0004771851584980625390745035622228326,0.000476093150720644547170344754302962,0.0004771851584980625390745035622228326,0.0004771851584980625390745035622228326,0.0004760784572482453028603401639130645,25,11,164.16767612082458,-13.392166665148858,11,25,28192.544521,343422.7587400001
2023-12-01,11:00:00,2100.664206854420420142680419380781,0.0004760399100137101017854930951641354,0.0004769197086691994737606677122449234,0.0004760399100137101017854930951641354,0.0004769321174317164843599155074724068,0.0004755760000883124962367076571203706,24,14,66.62777492524677,-181.69452711808984,14,24,382664.707216,139603.64247099997
2023-12-01,10:00:00,2096.789333734683458572707045952096,0.0004769196332274621669869116795490801,0.0004768969001577378475160974805584511,0.0004769196332274621669869116795490801,0.0004769275009295744968564965247394851,0.0004768606808840167619748927365005767,19,14,16.88209569053265,-13.614884410468427,14,19,28635.239019,35293.966125
2023-12-01,09:00:00,2096.89731826749819322686603404183,0.0004768950731580035477786041755909145,0.0004777566034063533214832393238478844,0.0004768950731580035477786041755909145,0.0004777566034063533214832393238478844,0.0004762584706387776483452153622781463,6,10,83.968204933217,-199.23825098842872,10,6,418932.502177,175661.848213
2023-12-01,08:00:00,2093.024310320549639232965222312507,0.0004777775370639859328057802822175512,0.0004777552538391847787185976352399709,0.0004777775370639859328057802822175512,0.0004777853270306106748631404127337413,0.0004777536817695489063630729275606544,13,10,6.370121006663135,-2.4637273404979445,10,13,5172.198445999999,13293.113310000002
2023-12-01,07:00:00,2093.154484042723154182230857007228,0.0004777478239774246428989267086801844,0.0004777407471333518080463908852700162,0.0004777478239774246428989267086801844,0.0004777794169219311740156969963696127,0.0004777407471333518080463908852700162,7,7,19.87873277641365,-7.809430445556323,7,7,16395.102051,41483.400370999996
2023-12-01,06:00:00,2093.123985112877839734989828394077,0.0004777547852455916852524259897916326,0.0004790183029368744350157033071909315,0.0004777547852455916852524259897916326,0.0004790497158043329386531834227897473,0.0004776778038284226015789394425420929,10,19,64.48965246835786,-244.5648750847188,19,10,512765.39611000003,134313.58767699997
2023-12-01,05:00:00,2087.538803902961957287626913606769,0.0004790330115686244392500561580715693,0.0004790640725181060941452872497964967,0.0004790330115686244392500561580715693,0.0004790645312959159292861979018353849,0.0004790124524654802152194183332214919,7,15,26.074276977412005,-18.63254842674161,15,7,39012.433619999996,54266.296265
2023-12-01,04:00:00,2087.390350327860901909386958771914,0.0004790670800231172071234900250899048,0.0004798268326111313497182487787367444,0.0004790670800231172071234900250899048,0.000479834960353318769324046500438205,0.0004790670800231172071234900250899048,12,17,25.77865875455097,-156.72226425791087,17,12,327837.587714,53570.298884
2023-12-01,03:00:00,2084.050654625980982344436019724482,0.0004798347860596830528186035674697699,0.0004882614264537685921561672899281165,0.0004798347860596830528186035674697699,0.0004882640047690882146359162559160987,0.0004798336796446698752638257837189962,19,39,24.990023839485836,-1747.8919751451122,39,19,3621054.489407999,51735.687595
2023-12-01,02:00:00,2048.051602522361429528605664211563,0.0004882689473099258046373968850805306,0.0004882667737151829697557070312995871,0.0004882689473099258046373968850805306,0.0004882710840919620972117052935592355,0.0004882548184993384577329375906278297,7,5,3.7153451518558094,-7.857857165901902,5,7,16141.650678,7586.486655000001
2023-12-01,01:00:00,2047.971212720953720297301311659724,0.0004882881135186420130117454281647145,0.0004892933070713340326159937892309083,0.0004882881135186420130117454281647145,0.0004893425834789590567710558143439994,0.0004882881135186420130117454281647145,8,14,17.293027636415548,-229.98343784955924,14,8,471906.05704900005,35237.77586000001
2023-12-01,00:00:00,2043.860094492023486192423364567077,0.0004892702796511802394022789708627783,0.0004896688152000319060563229547275098,0.0004892702796511802394022789708627783,0.0004896691143235813840905917768191909,0.0004892411095483057043016185348908277,18,7,19.424816182975327,-105.19408928223879,7,18,215573.91820099996,39578.733489000006
2023-11-30,23:00:00,2042.205499624473621988845814974659,0.0004896666864249864948389859786034902,0.0004903781139204919867794764316010489,0.0004896666864249864948389859786034902,0.0004904560241538100949596923497227511,0.000489665720028551696998681646982182,19,23,116.51424758383725,-233.8663353794832,23,19,478615.08806599997,236933.607181
2023-11-30,22:00:00,2039.20775862861913971626352340315,0.0004903865218090905510040330071725896,0.0004906788246113601541824660377577799,0.0004903865218090905510040330071725896,0.0004906883329548803767813494837482211,0.0004903846567531661766392306470758506,7,8,27.592575,-70.35319155898858,8,7,143852.53384999998,56067.87588000001
2023-11-30,21:00:00,2037.997763349638574552340911066345,0.0004906776729511258829898473355974925,0.0004908593598304447620192632842710887,0.0004906776729511258829898473355974925,0.0004908868625744416369161750368254039,0.0004906776729511258829898473355974925,12,16,22.094949935718525,-59.91941516578907,16,12,122454.52287900001,44879.669229000014
2023-11-30,20:00:00,2037.270798599530826770820772891044,0.0004908527627684175136911323338621934,0.0004916770984136118451770716943310659,0.0004908527627684175136911323338621934,0.0004916802593115173900142940297091902,0.0004908484373776256820730296997185119,6,21,7.554057555658335,-183.9150519982457,21,6,375501.773393,15332.114444
2023-11-30,19:00:00,2033.891849556851373987668256171469,0.0004916682272058281266726063532599581,0.0004918951715909999315595270394028937,0.0004916682272058281266726063532599581,0.0004919502380640423044452663900202849,0.0004916498744599746853859651055247348,9,15,17.62027534198235,-67.4085061451794,15,9,137476.007785,35715.948588
2023-11-30,18:00:00,2032.938576245198044853871744751484,0.0004918987773093383326785472886175153,0.0004919934854380841691250934828386646,0.0004918987773093383326785472886175153,0.0004920159363487571290925598147402464,0.0004918987773093383326785472886175153,5,15,6.72762,-28.304958892689527,15,5,57708.06634900001,13632.969166
2023-11-30,17:00:00,2032.527599523100614332878212385149,0.0004919982391553421749365117342074251,0.0004925641566227961438582412160065058,0.0004919982391553421749365117342074251,0.0004925696803953574568448138927703803,0.0004919752060660521150492264259078904,6,9,9.055749221125648,-127.83467907542268,9,6,260461.84363299998,18342.304232000002
2023-11-30,16:00:00,2030.196482788457303772622356522676,0.0004925631624711065660197096086810283,0.0004905618092896078950536688392611443,0.0004925631624711065660197096086810283,0.0004925940550397522266462294560962903,0.0004905584034778452883641756697471934,26,20,539.7644743087606,-140.68813604080304,20,26,286935.74733600003,1094729.9661200002
2023-11-30,15:00:00,2038.467552957388731477814709702257,0.000490564590321395995988002279438756,0.0004888491321418129943854036834792296,0.000490564590321395995988002279438756,0.000490564590321395995988002279438756,0.0004888491321418129943854036834792296,36,8,379.22582328481275,-17.76891663436891,8,36,36451.323333,772123.9423400002
2023-11-30,14:00:00,2045.596846058423886384620923814751,0.0004888548796537591054012317552873264,0.0004900183916243140295242784843230757,0.0004888548796537591054012317552873264,0.0004900183916243140295242784843230757,0.0004888477826522725986728131976351027,16,21,20.269866331235715,-289.14813655181507,21,16,592531.4756699998,41329.775561999995
2023-11-30,13:00:00,2040.271127239222506774953625523615,0.0004901309373294629035467834612525726,0.0004928583868150355604280919867281727,0.0004901309373294629035467834612525726,0.0004928583868150355604280919867281727,0.0004901307507863123775894374086995206,13,34,3.217033643374959,-594.764170565215,34,13,1213646.7587650002,6509.500774
2023-11-30,12:00:00,2028.893943137118781332535858989734,0.000492879385530511675105398612231728,0.0004932900950373027820474901991755205,0.000492879385530511675105398612231728,0.0004933522068787752206382404578391217,0.0004928730714620787932717128629448849,19,10,15.74291428512476,-101.94839611691,10,19,207366.358367,31819.471768000003
2023-11-30,11:00:00,2027.206073673403329246357991167905,0.0004932897612071316207624525172792902,0.0004931560603041025700692999788425933,0.0004932897612071316207624525172792902,0.0004932897612071316207624525172792902,0.0004931526982777619714458594589087525,20,10,33.76756671445672,-5.548563770306872,10,20,11282.899066000002,68257.194783
2023-11-30,10:00:00,2027.758910191803252567385399777202,0.0004931552735257916901556085609466814,0.0004915251959369428391697683968799194,0.0004931552735257916901556085609466814,0.0004931570927756771510669172580861278,0.0004915161847240540615951866254001941,44,16,362.9230934232528,-17.419615199221706,16,44,35504.43657800001,734956.315703
2023-11-30,09:00:00,2034.54968191481387858827276679096,0.0004915092557773527828442762348808069,0.0004913228161125515358794644486001322,0.0004915092557773527828442762348808069,0.0004915092557773527828442762348808069,0.0004913228161125515358794644486001322,24,7,40.65881700988061,-1.6664366284629057,7,24,3401.072578,82489.58385099996
2023-11-30,08:00:00,2035.318813014207304127663615783294,0.0004913235182644674042773381578959196,0.0004909548539843484352055962670466864,0.0004913235182644674042773381578959196,0.0004913329764817499145133315191865438,0.0004909548539843484352055962670466864,24,9,82.91956454389141,-4.566948150109066,9,24,9323.228449,168321.90350200006
2023-11-30,07:00:00,2036.865606795473052045926842283355,0.0004909504076576086978305087233986019,0.0004909332342179275111483371134126726,0.0004909504076576086978305087233986019,0.000490953035552578226636490319379569,0.0004909332342179275111483371134126726,10,4,5.321056060777933,-6.603937651938351,4,10,13491.797708,10805.91453
2023-11-30,06:00:00,2036.941632032446298551406011266278,0.0004909320838036026115452504208325975,0.0004915976506296072236385263647030268,0.0004909320838036026115452504208325975,0.0004917495930908727752686662275501629,0.0004908362967164194498254179472973801,34,16,72.08091376522492,-202.39312720768845,16,34,413204.789625,146265.853496
2023-11-30,05:00:00,2034.28243963095504285613370676656,0.0004915738250099690390995315540651208,0.0004924761364320755763577816414120723,0.0004915738250099690390995315540651208,0.0004925866372830885753722995941993922,0.0004915687741111167650616046074426901,22,16,75.96258055226866,-262.84454154748653,16,22,535815.0207799999,153919.20741
2023-11-30,04:00:00,2030.586705774269903326516955859655,0.0004924685053617035564911962181754504,0.0004933053444391369381100478829277969,0.0004924685053617035564911962181754504,0.0004933150742790744560001942328924255,0.0004924186228518809985446735178244577,12,12,52.00530940313861,-190.73894847055792,12,12,388162.14893299993,105280.60316600002
2023-11-30,03:00:00,2027.111130524465361765074272171889,0.0004933128652602654742751619777927095,0.0004934177170748785845307569410346953,0.0004933128652602654742751619777927095,0.0004934177170748785845307569410346953,0.0004933128652602654742751619777927095,4,17,1.749441808981685,-32.380957173715906,17,4,65828.31794099999,3535.024875
2023-11-30,02:00:00,2026.680367150750370829260323400233,0.0004934177170748785845307569410346953,0.0004934492963471306990980088255479465,0.0004934177170748785845307569410346953,0.0004934582226404288179193489231804271,0.0004933963309313340627648756242994358,11,5,32.318298722817964,-17.014944239044535,5,11,34586.663518999994,65302.416539
2023-11-30,01:00:00,2026.598499766168334633714999065104,0.0004934376493989220594574480363227157,0.0004933895514644919507624095439983732,0.0004934376493989220594574480363227157,0.0004934376493989220594574480363227157,0.0004933664734326660978759037993196501,16,12,47.99546256186293,-18.084911101657433,12,16,36763.79143099999,96981.29100099998
2023-11-30,00:00:00,2026.802862944421179748804504266677,0.0004933878959235622103922650788931386,0.0004934053821070582574550391069551347,0.0004933878959235622103922650788931386,0.0004934117222617370949814323856047178,0.0004933484455553023783646703250335934,15,7,10.962007928243297,-14.551697255409577,7,15,29582.643302000004,22151.778312
2023-11-29,23:00:00,2026.731621667104887007917278542257,0.0004934052389124129394763216833446899,0.0004933657091593736451916529975180518,0.0004934052389124129394763216833446899,0.0004934602369878770758817027259950584,0.0004933657091593736451916529975180518,16,10,24.76884592720624,-15.939035934031338,10,16,32399.348178,50047.959633
2023-11-29,22:00:00,2026.903813130356689467301808903574,0.0004933633226806144404597688345859104,0.0004913832424477086406101439594993557,0.0004933633226806144404597688345859104,0.000493448041979574306666096033692168,0.0004913832424477086406101439594993557,34,9,439.3033416318771,-24.207917492435467,9,34,49232.462230000005,889459.1495620001
2023-11-29,21:00:00,2035.06727573182563564662708251035,0.0004913842465676680941217913126731806,0.0004921802370227396364044813480262993,0.0004913842465676680941217913126731806,0.0004921802370227396364044813480262993,0.0004913625083362457290184579074847158,11,14,5.732654347665832,-172.87046325989766,14,11,352583.56669899996,11630.3823
2023-11-29,20:00:00,2031.763293215079085827159480428793,0.0004921833184699344116972925392548781,0.0004924527352240814682866975416976248,0.0004921833184699344116972925392548781,0.0004924568646462023989008433093241019,0.0004921775968633615734214450304477993,14,13,5.220095122054637,-61.540863281976215,13,14,125378.479218,10571.376169
2023-11-29,19:00:00,2030.651561209933970120614683459797,0.0004924527767846910460049472454511093,0.0004942800935238756149116648721019622,0.0004924527767846910460049472454511093,0.0004942800935238756149116648721019622,0.0004924514413747804088007508764779221,14,23,55.36975753782113,-395.8378744777542,23,14,804741.8450209999,111939.896922
2023-11-29,18:00:00,2023.150259761476289003474839309417,0.000494278660309638682162661456801502,0.0004929723789950537374228998503513969,0.000494278660309638682162661456801502,0.000494282310938502605916521950624488,0.0004929264645521929244754291547152704,17,14,289.4540892150963,-34.756270055197234,14,17,70685.09802000002,584653.6215769999
2023-11-29,17:00:00,2028.394924478296144859460846338006,0.0004930006420013106350672044628334606,0.0004899347710848151572445611627245038,0.0004930006420013106350672044628334606,0.0004935574271706265092814784089220821,0.0004899347710848151572445611627245038,54,12,791.1092483394846,-145.1791813881412,12,54,295241.085911,1603833.2083750004
2023-11-29,16:00:00,2041.127673897451030403415472443782,0.0004899252569000450141731024220989589,0.0004865660654144698799981681511321291,0.0004899252569000450141731024220989589,0.0004899252569000450141731024220989589,0.0004865161828619717714795326056914686,32,8,725.5020161072116,-97.53758758546911,8,32,200946.50081700002,1481600.4864870002
2023-11-29,15:00:00,2055.22639611759544533124216097279,0.0004865644008314800967561595508183937,0.000486806104831785993327574571456118,0.0004865644008314800967561595508183937,0.000486806104831785993327574571456118,0.000486563164285959476756446408909127,5,9,14.96535,-65.59715526231147,9,5,135185.036354,30653.247822
2023-11-29,14:00:00,2054.205956076796149469075052540482,0.000486806104831785993327574571456118,0.0004870186034079713442794972207231327,0.000486806104831785993327574571456118,0.0004870186034079713442794972207231327,0.0004868023558940658878546016555674348,14,21,2.424045131365385,-63.895571969815954,21,14,131621.18069500002,4964.00076
2023-11-29,13:00:00,2053.31045607363035459328274712947,0.0004870184131396351597534897030234507,0.0004872501401194675630176958323159524,0.0004870184131396351597534897030234507,0.0004872633507632600504082155241490619,0.0004870143919241568080480859284294466,13,11,19.16265951180059,-57.54566629929197,11,13,118485.654782,39213.415595
2023-11-29,12:00:00,2052.364001226910015474398940976515,0.0004872430033864347061122475248652581,0.000484067986389923153459131080417448,0.0004872430033864347061122475248652581,0.0004873162593726258587402450038043567,0.000484067986389923153459131080417448,33,11,689.8456938945715,-21.66771357559886,11,33,44648.233034000004,1416086.2780309997
2023-11-29,11:00:00,2065.821155851041290855335667533851,0.0004840690091529425186796562273227057,0.0004842703018107548360794998084807548,0.0004840690091529425186796562273227057,0.0004843441979852629786597444533282777,0.0004840690091529425186796562273227057,18,7,16.35098613803218,-59.654266599223504,7,18,123570.03103399999,33660.218774
2023-11-29,10:00:00,2064.94169454504953095184618997008,0.0004842751747624144021686467474844107,0.0004861954296928874053242547600307645,0.0004842751747624144021686467474844107,0.0004861956705381170216011013871978349,0.0004842751747624144021686467474844107,15,18,2.774063919298379,-406.0670704967068,18,15,839358.2034509999,5692.421583999999
2023-11-29,09:00:00,2056.78702112503628812451497126982,0.0004861952111371321005119752554292668,0.0004861568919529795500084063268261252,0.0004861952111371321005119752554292668,0.0004861952111371321005119752554292668,0.0004861568919529795500084063268261252,10,4,8.660790485425409,-15.13569450505462,4,10,31224.856128,17760.668778
2023-11-29,08:00:00,2056.655970324882504385871238259041,0.0004862261916571460501273928566148,0.000487557326648525719573525565164968,0.0004862261916571460501273928566148,0.0004875609037228601135752096354911287,0.0004862261916571460501273928566148,11,15,22.64196596896399,-301.55401801437523,15,11,621161.800183,46315.690045999996
2023-11-29,07:00:00,2051.045464558211521591986255962453,0.0004875562327992552452886393224456634,0.0004875364660995530850708837665493861,0.0004875562327992552452886393224456634,0.0004875662515179714219405655436529713,0.0004875352367552905078415158334463612,7,6,7.2555211054646955,-3.1052623569826787,6,7,6388.203125,14836.934701999999
2023-11-29,06:00:00,2051.128313965794431175492116110611,0.0004875365393725808928850714570477737,0.0004874505473790725735670767209170213,0.0004875365393725808928850714570477737,0.0004875365393725808928850714570477737,0.0004874505473790725735670767209170213,19,2,19.04651299919983,-0.5872849977996809,2,19,1208.370868,38953.18867299999
2023-11-29,05:00:00,2051.49766338081592944871753576101,0.0004874487638226335849090632827223513,0.000487634622191444172624611332447203,0.0004874487638226335849090632827223513,0.000487651269214628413075674183297495,0.0004874428753012747835304563456291093,11,14,9.931527972545435,-47.66846306995056,14,11,98067.04356200002,20308.797946
2023-11-29,04:00:00,2050.739752795044220979713827407349,0.0004876289147060496681591343248687396,0.0004876591625729502678821523170308579,0.0004876289147060496681591343248687396,0.0004876900319119959013386547324138498,0.0004874884944152897863753964004906913,25,17,258.30014617779375,-69.53001220190292,17,25,143026.181649,528199.8404699999
2023-11-29,03:00:00,2051.212701912931600962567895825847,0.0004875164818682208411854049085136536,0.0004884973927305605517232307758902046,0.0004875164818682208411854049085136536,0.0004885330722208413197051600842482656,0.0004875130056976600244479211503785659,22,20,58.44497431054579,-250.55441868409704,20,22,514982.13262399996,119444.94237300001
2023-11-29,02:00:00,2047.08646392884664626954678294225,0.000488499151169590437436547872050291,0.0004880033275971574628856356556829005,0.000488499151169590437436547872050291,0.0004888120270123733609244289804803382,0.0004880033275971574628856356556829005,26,14,193.51723245605382,-77.26512745833722,14,26,158589.63533900003,394996.30942000006
2023-11-29,01:00:00,2049.16543569850755169441059524826,0.0004880035465067884270219274793461126,0.00048802110746619493458982593353563,0.0004880035465067884270219274793461126,0.0004887128771248870626528343027046915,0.0004879496798563563841800109187664928,26,9,173.9438401176466,-168.89922883511102,9,26,346923.12776299997,355152.10313000006
2023-11-29,00:00:00,2049.097735681511539064913858555734,0.0004880196696266461706175247775809161,0.0004855696705727941986760735415963449,0.0004880196696266461706175247775809161,0.0004880196696266461706175247775809161,0.000485569019727540801513595774943658,33,8,522.5472585371169,-5.294917874194007,8,33,10937.024614,1070263.9411479998
2023-11-28,23:00:00,2059.472422006282826024763445408667,0.0004855612482665957753489034133165653,0.0004851172609366257779588688457493199,0.0004855612482665957753489034133165653,0.0004855612482665957753489034133165653,0.000485096780172761108625484024005333,27,7,106.34498340204308,-12.50454490878956,7,27,25851.466941,218467.045292
2023-11-28,22:00:00,2061.362932201319613120820862465535,0.0004851159319781232236960675990470496,0.000485066776086083790955623001152444,0.0004851159319781232236960675990470496,0.0004851402707864161030077025798115104,0.000485059775339920242705613202696872,23,4,28.42395278724185,-38.231765779578645,4,23,79052.648621,58419.00752399999
2023-11-28,21:00:00,2061.632341842856962431673324965267,0.0004850525380806344709614656151132005,0.00048589986869593835448965140401122,0.0004850525380806344709614656151132005,0.0004860124491271607100493934142389714,0.0004850019496779905641110992713309141,19,11,36.69713976722251,-214.75212622363557,11,19,443656.92803400004,75335.90986100001
2023-11-28,20:00:00,2058.032318271726020558792376359071,0.0004859010187166400220730956053457859,0.0004835430782665415846044928857654703,0.0004859010187166400220730956053457859,0.0004859010187166400220730956053457859,0.0004835430782665415846044928857654703,40,6,500.4899739256884,-16.895398612796818,6,40,35003.527469,1029429.154171
2023-11-28,19:00:00,2068.068315034417697296071100835659,0.0004835430206682304702710040754709799,0.0004864294697701796929515218945465001,0.0004835430206682304702710040754709799,0.0004864991187230262668196125388959319,0.0004834943389661802606100522680355009,32,15,31.35717780902441,-633.0074474400652,15,32,1309094.7498849998,64440.29610499999
2023-11-28,18:00:00,2055.801853766818930593231012470554,0.0004864282022937731276121682966888138,0.0004919420617820519000331476611691451,0.0004864282022937731276121682966888138,0.0004919477615558199435461855219043902,0.0004863927871085582284267731460555029,40,31,101.8815567158168,-1210.4743440676066,31,40,2481728.1620790004,207930.426402
2023-11-28,17:00:00,2032.779423521996578548065276217489,0.0004919372896186633713080679136364465,0.0004912196493462695657388237794770256,0.0004919372896186633713080679136364465,0.0004922971986090626423055091682595751,0.0004912196493462695657388237794770256,24,5,232.77513739533356,-87.45912811162087,5,24,178282.558403,471930.537851
2023-11-28,16:00:00,2035.642807054044432219180737788296,0.0004912453189404023599202763283049023,0.0004919855875708319089011609660910361,0.0004912453189404023599202763283049023,0.0004919855875708319089011609660910361,0.0004912306991196049365725957589402547,7,10,7.692587794468198,-159.88487508901548,10,7,326204.209846,15598.930931
2023-11-28,15:00:00,2032.629158952178232265460876504572,0.0004919736566779848354724731582927103,0.0004944546505589206987028188057760275,0.0004919736566779848354724731582927103,0.0004944632273231669553754370022440256,0.0004919326019665625977546477259168072,20,20,15.402647824391728,-533.0825632175577,20,20,1084122.047312,31168.001733
2023-11-28,14:00:00,2022.430163958660151507462357520194,0.0004944546505589206987028188057760275,0.0004944765998604681400191068299554131,0.0004944546505589206987028188057760275,0.0004944810746317765908335666332697424,0.000494447196293118329461463287330265,11,8,4.7620107732603625,-9.420964294640793,8,11,19110.177326,9601.760441
2023-11-28,13:00:00,2022.338455536581351760291225107768,0.0004944770729460676866692558001977454,0.0004962332357838426192542476689305075,0.0004944770729460676866692558001977454,0.0004962332357838426192542476689305075,0.0004944609537586417506648315075249327,16,38,29.87820607823061,-398.7565087965442,38,16,807415.616733,60148.127896
2023-11-28,12:00:00,2015.124133874360399181640273469123,0.0004962473443645176045780657039453466,0.0004965521098883263405977432734516767,0.0004962473443645176045780657039453466,0.0004965959966396778109691377967646572,0.0004962473443645176045780657039453466,11,12,17.831056204275132,-80.08956292373576,12,11,161815.98589,35801.925388
2023-11-28,11:00:00,2013.910994158981149384933545459249,0.0004965462738424568641397069830392794,0.0004972492148844012531381459686073093,0.0004965462738424568641397069830392794,0.0004972749549483799209454523325433806,0.0004965420176039822715295063267602594,17,9,11.717246380058308,-155.1456374252283,9,17,313163.629227,23501.454406
2023-11-28,10:00:00,2011.122092647692685727759367386236,0.0004972348539433898387169403510343812,0.0004972230745498577638408972736198441,0.0004972348539433898387169403510343812,0.000497237432682425501105520944644446,0.0004972213938993700900465435887991219,15,9,6.480228689277183,-4.007423068440436,9,15,8083.703044000001,12993.526788
2023-11-28,09:00:00,2011.169736853649526709547804192422,0.0004972230745498577638408972736198441,0.000498016591218094392876413101065377,0.0004972230745498577638408972736198441,0.0004980241311576650904784803061167446,0.0004972230745498577638408972736198441,14,22,10.150277108721848,-176.61015021001813,22,14,355960.375474,20321.125772999996
2023-11-28,08:00:00,2007.940403718393395994198283806743,0.0004980227491553810553768208919307087,0.0004991324405349633907102629688082202,0.0004980227491553810553768208919307087,0.0004995681892699210124456711789860944,0.0004980186813986684759184927385912669,15,18,117.03255260556111,-324.0903694235832,18,15,651705.0013620001,233701.53243399994
2023-11-28,07:00:00,2003.926903613631915540368379113576,0.0004990201978908136251888656533436785,0.0004939941739990744182664298253417744,0.0004990201978908136251888656533436785,0.0004990201978908136251888656533436785,0.0004939941739990744182664298253417744,46,15,1066.6683309714908,-36.477780496357255,15,46,73476.283935,2141818.463170001
2023-11-28,06:00:00,2024.307573018978830711086199510486,0.0004939960771418921782989265877739311,0.0004934682436249079138099023783420157,0.0004939960771418921782989265877739311,0.0004939960771418921782989265877739311,0.0004934524094228339855442577917798534,21,3,116.38457869794813,-4.127716181102554,3,21,8389.977906,235023.56343399998
2023-11-28,05:00:00,2026.508790007310935583251818734092,0.0004934594929619783931132175704773864,0.0004934256798848204255100959009500565,0.0004934594929619783931132175704773864,0.0004934602418002514558101773405059771,0.0004934256798848204255100959009500565,15,5,10.094186223416017,-2.5114618570534497,5,15,5104.9009829999995,20395.237439999997
2023-11-28,04:00:00,2026.657475477869121639447987895945,0.0004934232903683974745832211249388493,0.0004925600009726320145234376976064384,0.0004934232903683974745832211249388493,0.0004934260853499892109900596191307295,0.0004925600009726320145234376976064384,28,4,212.57034728403477,-2.076322410382666,4,28,4220.72032,429948.8981190001
2023-11-28,03:00:00,2030.795538753896242667447373033373,0.000492417863303759151273535672937337,0.0004915806682167253118962556859242404,0.000492417863303759151273535672937337,0.0004924261846321795550505899400056423,0.0004915806682167253118962556859242404,26,5,193.70005161093442,-2.2417155999356497,5,26,4566.470171000001,392542.898711
2023-11-28,02:00:00,2034.302657745063526860869638680688,0.0004915689394558707063979180924773437,0.0004942282530315620743652691456609376,0.0004915689394558707063979180924773437,0.0004942282530315620743652691456609376,0.0004915689394558707063979180924773437,8,19,2.5426463548644853,-558.0801359807485,19,8,1135640.4297389998,5134.036992
